Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Date Time,Country Label,unknown,AQI_Category
MX,León,CICEG - Bomberos,"21.103055555556, -101.63611111111001",O3,Sinaica Mexico,ppm,0.052482717,2024-02-09T03:30:00+05:30,Mexico,unknown,Good
MX,Corregidora,Corregidora,"20.552563888889, -100.44580555556",SO2,Sinaica Mexico,ppm,0.00228,2024-02-03T19:30:00+05:30,Mexico,unknown,Good
MX,Chihuahua,Clínica de Nutrición,"31.655, -106.46638888889",NOX,Sinaica Mexico,ppm,1.7e-05,2024-02-03T10:30:00+05:30,Mexico,unknown,Good
MX,Tepic,Universidad,"21.8875, -105.60472222222002",NO2,Sinaica Mexico,ppm,0.0046,2024-01-16T22:30:00+05:30,Mexico,unknown,Good
MX,Tepic,Universidad,"21.8875, -105.60472222222002",SO2,Sinaica Mexico,ppm,0.0034,2024-01-16T22:30:00+05:30,Mexico,unknown,Good
MX,Salamanca,Nativitas,"20.565, -101.18805555556001",PM10,Sinaica Mexico,µg/m³,150.75,2024-01-16T22:30:00+05:30,Mexico,unknown,Moderate
MX,JALISCO,Centro,"20.673611, -103.333056",PM10,AirNow,µg/m³,104.0,2024-01-12T21:30:00+05:30,Mexico,unknown,Moderate
MX,Tlaxcala,Palacio de Gobierno,"19.317583333333, -98.237305555556",NO2,Sinaica Mexico,ppm,0.011413611,2023-11-08T11:30:00+05:30,Mexico,unknown,Good
MX,Miguel Hidalgo,Miguel Hidalgo,"19.404, -99.202722222222",NOX,Sinaica Mexico,ppm,0.052,2023-09-27T20:30:00+05:30,Mexico,unknown,Moderate
MX,Cuautitlán Izcalli,Cuautitlán,"19.646862222222, -99.21021666666698",NO,Sinaica Mexico,ppm,0.034,2023-09-27T20:30:00+05:30,Mexico,unknown,Moderate
MX,Coyoacán,Centro de Ciencias de la Atmósfera,"19.326388888889, -99.17611111111101",CO,Sinaica Mexico,ppm,0.6,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Lomas Lindas,Atizapán,"19.577222222222, -99.254166666667",NO2,Sinaica Mexico,ppm,0.016,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Iztacalco,Iztacalco,"19.384444444444, -99.11777777777799",NO2,Sinaica Mexico,ppm,0.042,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Iztapalapa,Santiago Acahualtepec,"19.345609999999997, -99.009380833333",NO,Sinaica Mexico,ppm,0.023,2023-09-27T20:30:00+05:30,Mexico,unknown,Good
MX,Tultitlán,Tultitlán,"19.602777777778, -99.177222222222",PM10,Sinaica Mexico,µg/m³,25.0,2023-09-26T20:30:00+05:30,Mexico,unknown,Good
MX,Gómez Palacio,Parque La Esperanza,"25.571916666666997, -103.49780555556002",CO,Sinaica Mexico,ppm,7.4239,2023-08-30T20:30:00+05:30,Mexico,unknown,Moderate
MX,MEXICO STATE,Cuautitil?n,"19.7221, -99.1986",PM10,AirNow,µg/m³,4.0,2023-08-30T15:30:00+05:30,Mexico,unknown,Good
MX,MEXICO STATE,Chalco,"19.2669, -98.886",NO2,AirNow,ppm,0.024,2023-08-30T16:30:00+05:30,Mexico,unknown,Good
MX,DISTRITO FEDERAL,Merced,"19.4246, -99.1195",CO,AirNow,ppm,0.4,2023-08-30T16:30:00+05:30,Mexico,unknown,Good
MX,DISTRITO FEDERAL,UAM Iztapalapa,"19.3607, -99.0738",PM2.5,AirNow,µg/m³,27.0,2023-08-20T03:30:00+05:30,Mexico,unknown,Moderate
MX,MEXICO STATE,Tultitlán,"19.6025, -99.1771",CO,AirNow,ppm,0.7,2023-06-30T17:30:00+05:30,Mexico,unknown,Good
MX,Poza Rica de Hidalgo,USBI UV Poza Rica,"20.508972222222, -97.44698611111099",NO2,Sinaica Mexico,ppm,0.0066,2023-05-10T23:30:00+05:30,Mexico,unknown,Good
MX,unknown,Explanada del Congreso,"22.774797222222, -102.57445833333",PM2.5,Sinaica Mexico,µg/m³,8.2807,2023-04-26T22:30:00+05:30,Mexico,unknown,Good
MX,unknown,Explanada del Congreso,"22.774797222222, -102.57445833333",PM10,Sinaica Mexico,µg/m³,43.922,2023-04-26T22:30:00+05:30,Mexico,unknown,Good
MX,unknown,Oblatos,"20.700278, -103.296389",PM10,AirNow,µg/m³,20.0,2021-09-06T22:30:00+05:30,Mexico,unknown,Good
MX,unknown,Obispado,"25.67555, -100.33833",PM10,AirNow,µg/m³,27.0,2016-11-04T00:30:00+05:30,Mexico,unknown,Good
NG,,Abuja,"9.041648, 7.477374",PM2.5,AirNow,µg/m³,25.1,2024-03-10T13:30:00+05:30,Nigeria,unknown,Moderate
NL,unknown,Wierden,"52.35917, 6.59306",PM1,airgradient,µg/m³,1.333333333,2024-03-21T13:30:00+05:30,Netherlands,unknown,Good
NL,Badhoevedorp,Badhoevedorp-Sloterweg,"52.334, 4.77401",PM2.5,Netherlands,µg/m³,12.5,2024-03-20T21:30:00+05:30,Netherlands,unknown,Moderate
NL,Amsterdam,Amsterdam-Oude Schans,"52.3721, 4.9044",NO,Netherlands,µg/m³,1.1,2024-03-20T21:30:00+05:30,Netherlands,unknown,Hazardous
NL,Heerlen,Heerlen-Jamboreepad,"50.9003, 5.98685",NO2,Netherlands,µg/m³,-995.0,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Maassluis,Maassluis-Kwartellaan,"51.932, 4.22802",PM10,Netherlands,µg/m³,27.9,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
NL,Maassluis,Maassluis-Kwartellaan,"51.932, 4.22802",O3,Netherlands,µg/m³,25.8,2024-03-20T21:30:00+05:30,Netherlands,unknown,Hazardous
NL,Barsbeek,Barsbeek-De Veenen,"52.6541, 6.01757",O3,Netherlands,µg/m³,68.75,2024-03-20T21:30:00+05:30,Netherlands,unknown,Hazardous
NL,Heerlen,Heerlen-Looierstraat,"50.888, 5.9705",PM2.5,Netherlands,µg/m³,1.61558,2024-03-20T21:30:00+05:30,Netherlands,unknown,Good
IL,unknown,????:??? ???,"31.801673, 35.098936",O3,Israel,ppm,0.0355,2019-04-03T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:??????,"32.37261, 34.97679",O3,Israel,ppm,0.0171,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?? ?????,"32.04701, 34.79258",NO2,Israel,ppm,0.0104,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?????,"32.43385, 34.938359999999996",O3,Israel,ppm,0.0081,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?? ???,"32.0994, 34.871",O3,Israel,ppm,0.0136,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?? ??????,"31.60403, 34.54211",CO,Israel,ppm,0.7,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?.?????,"31.145019999999995, 34.82837",SO2,Israel,ppm,0.0002,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?????,"32.831263, 35.054671",SO2,Israel,ppm,0.0001,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:???? ?????,"32.61917, 35.35412",SO2,Israel,ppm,0.0026,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:???? 1,"32.583126, 34.969768",SO2,Israel,ppm,0.0,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?????1,"31.903918999999995, 34.896092",SO2,Israel,ppm,0.0007,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IL,unknown,????:?????,"31.818809999999996, 34.72049",O3,Israel,ppm,0.0091,2019-04-04T02:30:00+05:30,Israel,unknown,Good
IN,unknown,"Anand Vihar, Hapur - UPPCB","28.725644999999997, 77.74967500000001",CO,caaqm,µg/m³,0.0,2022-10-16T21:30:00+05:30,India,unknown,Good
IN,unknown,"Tamaka Ind. Area, Kolar - KSPCB","13.1276288, 78.1570122",NO2,caaqm,µg/m³,48.47,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Civil Line, Jalandhar - PPCB","31.321907, 75.578914",SO2,caaqm,µg/m³,15.91,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Hebbal, Bengaluru - KSPCB","13.029151999999998, 77.58590100000002",CO,caaqm,µg/m³,610.0,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Jai Bhim Nagar, Meerut - UPPCB","28.953588200000002, 77.7622941",PM2.5,caaqm,µg/m³,109.0,2022-10-26T13:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Jai Bhim Nagar, Meerut - UPPCB","28.953588200000002, 77.7622941",O3,caaqm,µg/m³,6.74,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Shasthri Nagar, Ratlam - IPCA Lab","23.331731, 75.045981",PM2.5,caaqm,µg/m³,74.15,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Phase-4 GIDC, Vatva - GPCB","22.969611, 72.6435",PM10,caaqm,µg/m³,60.03,2022-10-31T07:30:00+05:30,India,unknown,Moderate
IN,unknown,"Punjab Agricultural University, Ludhiana - PPCB","30.902800000000003, 75.8086",PM10,caaqm,µg/m³,187.51,2022-10-31T07:30:00+05:30,India,unknown,Unhealthy
IN,unknown,"Kurla, Mumbai - MPCB","19.086299999999998, 72.8888",O3,caaqm,µg/m³,37.15,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Ardhali Bazar, Varanasi - UPPCB","25.3505986, 82.9083074",NO2,caaqm,µg/m³,38.73,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Sardar Patel Inter College, Baghpat - UPPCB","28.964949, 77.27876100000002",PM2.5,caaqm,µg/m³,129.0,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Sardar Patel Inter College, Baghpat - UPPCB","28.964949, 77.27876100000002",O3,caaqm,µg/m³,0.8,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Sector- 16A, Faridabad - HSPCB","28.4088421, 77.3099081",NO2,caaqm,µg/m³,18.99,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Central University, Hyderabad - TSPCB","17.460103, 78.334361",O3,caaqm,µg/m³,5.5,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Shadipur, Delhi - CPCB","28.651478099999995, 77.1473105",NO2,caaqm,µg/m³,36.5,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Sector-D Industrial Area, Mandideep - MPPCB","23.10844, 77.51142800000001",PM10,caaqm,µg/m³,350.0,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Eco Herbal Park, Moradabad - UPPCB","28.840738999999996, 78.69753100000001",SO2,caaqm,µg/m³,14.8,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Shrinath Puram, Kota - RSPCB","25.14389, 75.821256",O3,caaqm,µg/m³,15.48,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Solapur, Solapur - MPCB","17.6599188, 75.9063906",CO,caaqm,µg/m³,1780.0,2022-10-31T07:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Nathu Colony, Ballabgarh - HSPCB","28.341924800000005, 77.319699",CO,caaqm,µg/m³,3830.0,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Khadakpada, Kalyan - MPCB","19.25292, 73.142019",PM10,caaqm,µg/m³,985.0,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Kalindi Kunj, Khurja - UPPCB","28.2348927, 77.86830020000001",PM2.5,caaqm,µg/m³,124.03,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"HIMUDA Complex Phase-1, Baddi - HPPCB","30.943887, 76.801991",O3,caaqm,µg/m³,85.4,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"New DM Office, Arrah - BSPCB","25.562609500000004, 84.66326400000001",SO2,caaqm,µg/m³,2.4,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","25.251013, 86.98900100000002",PM2.5,caaqm,µg/m³,93.0,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Mayaganj, Bhagalpur - BSPCB","25.265194000000005, 87.012947",NO2,caaqm,µg/m³,92.7,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Mayaganj, Bhagalpur - BSPCB","25.265194000000005, 87.012947",PM2.5,caaqm,µg/m³,107.0,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Peenya, Bengaluru - CPCB","13.0270199, 77.494094",PM2.5,caaqm,µg/m³,50.55,2022-10-31T07:15:00+05:30,India,unknown,Unhealthy
IN,unknown,"Maninagar, Ahmedabad - GPCB","23.002657, 72.591912",CO,caaqm,µg/m³,180.0,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"D M Colony, Bihar Sharif - BSPCB","25.204762, 85.51495999999999",NO2,caaqm,µg/m³,2.0,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Civil Lines,  Ajmer - RSPCB","26.470859, 74.646594",SO2,caaqm,µg/m³,9.62,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Police Lines, Jind - HSPCB","29.307814000000004, 76.337619",CO,caaqm,µg/m³,1450.0,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Sion, Mumbai - MPCB","19.047, 72.8746",PM10,caaqm,µg/m³,130.97,2022-10-31T07:15:00+05:30,India,unknown,Moderate
IN,unknown,"Paryavaran Parisar, Bhopal - MPPCB","23.210494, 77.425409",O3,caaqm,µg/m³,8.7,2022-10-31T07:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Arya Nagar, Bahadurgarh - HSPCB","28.6701, 76.92539999999998",PM2.5,caaqm,µg/m³,238.8,2022-10-31T07:00:00+05:30,India,unknown,Hazardous
IN,unknown,"CRRI Mathura Road, Delhi - IMD","28.5512005, 77.2735737",O3,caaqm,µg/m³,28.31,2022-10-31T06:45:00+05:30,India,unknown,Hazardous
IN,unknown,"Mundka, Delhi - DPCC","28.684678, 77.076574",NO2,caaqm,µg/m³,65.9,2022-10-31T06:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Vivek Vihar, Delhi - DPCC","28.672342000000004, 77.31525999999998",PM10,caaqm,µg/m³,421.0,2022-10-31T06:15:00+05:30,India,unknown,Hazardous
IN,unknown,"T T Nagar, Bhopal - MPPCB","23.233584000000004, 77.400574",CO,caaqm,µg/m³,3530.0,2022-10-16T21:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Ballygunge, Kolkata - WBPCB","22.5367507, 88.3638022",PM2.5,caaqm,µg/m³,54.8,2022-10-16T21:30:00+05:30,India,unknown,Unhealthy
IN,unknown,"Sector-19A Nerul, Navi Mumbai - IITM","19.044, 73.03250000000001",PM2.5,caaqm,µg/m³,70.84,2022-10-16T21:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Mulund West, Mumbai - MPCB","19.175, 72.9419",SO2,caaqm,µg/m³,13.63,2022-10-16T21:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Doon University, Dehradun - UKPCB","30.269443999999996, 78.044167",PM10,caaqm,µg/m³,0.0,2022-10-16T21:15:00+05:30,India,unknown,Good
IN,unknown,"Ghusuri, Howrah - WBPCB","22.611968, 88.347422",O3,caaqm,µg/m³,9.61,2022-10-16T21:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Ghusuri, Howrah - WBPCB","22.611968, 88.347422",CO,caaqm,µg/m³,530.0,2022-10-16T21:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Samanpura, Patna - BSPCB","25.596727, 85.085624",NO2,caaqm,µg/m³,16.34,2022-10-16T21:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Govt. High School Shikarpur, Patna - BSPCB","25.592539, 85.22715800000002",SO2,caaqm,µg/m³,14.23,2022-10-16T21:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Rajbansi Nagar, Patna - BSPCB","25.599486, 85.11366599999998",NO2,caaqm,µg/m³,63.11,2022-10-16T21:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Buddha Colony, Muzaffarpur - BSPCB","26.11442, 85.39813",PM2.5,caaqm,µg/m³,68.64,2022-10-16T21:00:00+05:30,India,unknown,Hazardous
IN,unknown,"Powai, Mumbai - MPCB","19.1375, 72.915056",NO2,caaqm,µg/m³,20.45,2022-10-16T18:45:00+05:30,India,unknown,Hazardous
IN,unknown,"Naubad, Bidar - KSPCB","17.930306, 77.482194",O3,caaqm,µg/m³,14.65,2022-10-16T15:45:00+05:30,India,unknown,Hazardous
IN,unknown,"Naubad, Bidar - KSPCB","17.930306, 77.482194",CO,caaqm,µg/m³,4630.0,2022-10-16T15:45:00+05:30,India,unknown,Hazardous
IN,unknown,"JN Stadium, Shillong - Meghalaya PCB","25.580341900000004, 91.8942571",PM2.5,caaqm,µg/m³,19.3,2022-10-15T11:15:00+05:30,India,unknown,Moderate
IN,unknown,"Civic Center, Bhilai - Bhilai Steel Plant","21.185571, 81.34317499999999",CO,caaqm,µg/m³,0.0,2022-10-12T23:45:00+05:30,India,unknown,Good
IN,unknown,"MIDC Khutala, Chandrapur - MPCB","19.9775302, 79.2337086",NO2,caaqm,µg/m³,42.6,2022-10-11T18:15:00+05:30,India,unknown,Hazardous
IN,unknown,"IIPHG Lekawada, Gandhinagar - IITM","23.243639, 72.68993999999999",O3,caaqm,µg/m³,0.0,2022-07-22T17:30:00+05:30,India,unknown,Good
IN,unknown,"IIPHG Lekawada, Gandhinagar - IITM","23.243639, 72.68993999999999",PM10,caaqm,µg/m³,0.0,2022-07-22T17:30:00+05:30,India,unknown,Good
IN,unknown,"SVPI Airport Hansol, Ahmedabad - IITM","23.076793, 72.627874",NO2,caaqm,µg/m³,10.67,2022-07-07T14:45:00+05:30,India,unknown,Hazardous
IN,unknown,"SAC ISRO Satellite, Ahmedabad - IITM","23.023389000000005, 72.515201",O3,caaqm,µg/m³,28.0,2022-07-07T14:45:00+05:30,India,unknown,Hazardous
IN,unknown,"Bhosari, Pune - IITM","18.640051, 73.848956",PM10,caaqm,µg/m³,27.93,2022-07-07T10:15:00+05:30,India,unknown,Good
IN,unknown,"Hadapsar, Pune - IITM","18.501793, 73.927532",NO2,caaqm,µg/m³,16.62,2022-06-22T14:15:00+05:30,India,unknown,Hazardous
IN,unknown,"SAC ISRO Bopal, Ahmedabad - IITM","23.041136999999996, 72.45669099999999",PM2.5,caaqm,µg/m³,34.3,2022-06-22T14:15:00+05:30,India,unknown,Moderate
IN,unknown,"New Collectorate, Baghpat - UPPCB","28.974801000000003, 77.21335699999999",NO2,caaqm,µg/m³,39.3,2022-01-31T10:15:00+05:30,India,unknown,Hazardous
IN,unknown,"New Collectorate, Baghpat - UPPCB","28.974801000000003, 77.21335699999999",CO,caaqm,µg/m³,2130.0,2022-01-31T10:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Lajpat Nagar, Moradabad - UPPCB","28.825341, 78.7213009",SO2,caaqm,µg/m³,10.8,2022-01-13T11:15:00+05:30,India,unknown,Hazardous
IN,unknown,"Rishi Nagar, Kaithal - HSPCB","29.0002662, 76.9997466",PM2.5,caaqm,µg/m³,26.74,2019-08-07T11:15:00+05:30,India,unknown,Moderate
IN,unknown,"Okhla Phase-2, Delhi - DPCC","28.5366411, 77.2664587",PM2.5,caaqm,µg/m³,74.0,2018-05-13T15:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Jawaharlal Nehru Stadium, Delhi - DPCC","28.5828503, 77.2321778",NO2,caaqm,µg/m³,23.4,2018-05-10T15:00:00+05:30,India,unknown,Hazardous
IN,unknown,"Narela, Delhi - DPCC","28.8446874, 77.0332666",PM2.5,caaqm,µg/m³,173.0,2018-05-12T11:30:00+05:30,India,unknown,Hazardous
IN,unknown,"Dwarka-Sector 8, Delhi - DPCC","28.5206826, 76.8023871",PM2.5,caaqm,µg/m³,67.0,2018-05-11T18:00:00+05:30,India,unknown,Hazardous
IN,unknown,"Major Dhyan Chand National Stadium, Delhi - DPCC","28.6125027, 77.2351994",NO2,caaqm,µg/m³,87.4,2018-05-12T10:00:00+05:30,India,unknown,Hazardous
IN,unknown,Chandrapur,"19.95, 79.3",NO2,CPCB,µg/m³,18.8,2018-02-22T09:30:00+05:30,India,unknown,Hazardous
IN,unknown,VK Industrial Area Jaipur - RSPCB,"26.9738778, 75.7738777777777",PM2.5,CPCB,µg/m³,24.0,2017-06-12T11:00:00+05:30,India,unknown,Moderate
IS,Reykjavík,Reykjavik Husdyragardurinn,"64.138861, -21.873411",NO,Umhverfisstofnun,µg/m³,-0.924345,2024-03-24T14:30:00+05:30,Iceland,unknown,Good
IS,Hafnarfjörður,Hafnarfjörður Norðurhella,"64.04416, -21.98535",NO,Umhverfisstofnun,µg/m³,0.5172,2024-03-24T14:30:00+05:30,Iceland,unknown,Hazardous
IS,Húsavík,PCC suður,"66.054858, -17.34755",PM10,Umhverfisstofnun,µg/m³,0.0,2024-03-20T07:30:00+05:30,Iceland,unknown,Good
IS,unknown,Portable Farstöð 2,"64.124483, -21.888892",SO2,Umhverfisstofnun,µg/m³,0.299999,2022-03-25T07:30:00+05:30,Iceland,unknown,Hazardous
IT,Roma,Magna Grecia,"41.883064, 12.508939",PM10,ARPALAZIO,µg/m³,24.0,2024-03-22T05:30:00+05:30,Italy,unknown,Good
IT,Roma,Colleferro-Oberdan,"41.73084, 13.00435",O3,ARPALAZIO,µg/m³,71.0,2024-03-23T05:30:00+05:30,Italy,unknown,Hazardous
IT,Roma,Guidonia,"41.995679, 12.726371",SO2,ARPALAZIO,µg/m³,2.0,2024-03-23T05:30:00+05:30,Italy,unknown,Hazardous
IT,Latina,Gaeta,"41.223074, 13.570481",NO2,ARPALAZIO,µg/m³,28.0,2024-03-23T05:30:00+05:30,Italy,unknown,Hazardous
IT,Roma,Preneste,"41.886018, 12.541614",NOX,ARPALAZIO,µg/m³,37.0,2024-03-23T05:30:00+05:30,Italy,unknown,Hazardous
IT,Roma,Civ. Via Morandi,"42.086803, 11.806498",NO2,ARPALAZIO,µg/m³,3.0,2024-03-23T05:30:00+05:30,Italy,unknown,Hazardous
IT,Roma,Civ. Via Morandi,"42.086803, 11.806498",NO,ARPALAZIO,µg/m³,1.0,2024-03-23T05:30:00+05:30,Italy,unknown,Hazardous
IT,Civitavecchia,Allumiere - v.Aldo Moro,"42.16097200000001, 11.900021999999998",PM2.5,ARPALAZIO,µg/m³,6.0,2024-03-22T05:30:00+05:30,Italy,unknown,Good
IT,COMUNE DI BARI,NET.IT218A,"41.1347, 16.84526",O3,EEA Italy,µg/m³,85.53,2024-03-11T16:30:00+05:30,Italy,unknown,Hazardous
IT,COMUNE DI LECCE,NET.IT229A,"40.35194, 18.17667",NO2,EEA Italy,µg/m³,11.92,2024-03-11T16:30:00+05:30,Italy,unknown,Hazardous
IT,REGIONE PUGLIA,NET.IT223A,"41.62832999999999, 15.909439999999998",CO,EEA Italy,µg/m³,530.0,2024-03-11T16:30:00+05:30,Italy,unknown,Hazardous
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Lodi,NET.IT158A,"45.30527800000001, 9.485556",CO,EEA Italy,µg/m³,509.997,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Lodi,NET.IT158A,"45.30527800000001, 9.485556",SO2,EEA Italy,µg/m³,0.588717,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,EDISON,NET.IT245A,"38.87049999999999, 16.66921",O3,EEA Italy,µg/m³,91.59998,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Pavia,NET.IT100A,"45.040833, 8.915",O3,EEA Italy,µg/m³,35.98611,2024-03-11T15:30:00+05:30,Italy,unknown,Hazardous
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Lecco,NET.IT107A,"45.69795956, 9.40619194",PM10,EEA Italy,µg/m³,9.7,2024-03-11T04:30:00+05:30,Italy,unknown,Good
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Milano,NET.IT082A,"45.533888999999995, 9.236389",PM2.5,EEA Italy,µg/m³,6.6,2024-03-11T04:30:00+05:30,Italy,unknown,Good
IT,Rete di Rilevamento della Qualit? dell'Aria della Provincia di Lecco,NET.IT107A,"45.913056, 9.496944",PM2.5,EEA Italy,µg/m³,0.3,2024-03-11T04:30:00+05:30,Italy,unknown,Good
IT,RETE REGIONALE QUALIT? ARIA AMBIENTE,NET.IT282A,"43.28499999999998, 13.428610000000003",PM10,EEA Italy,µg/m³,6.6,2022-11-15T04:30:00+05:30,Italy,unknown,Good
JP,unknown,????????????,"38.264444, 140.914444",NOX,japan-soramame,ppm,0.007,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,??????5-5-3,"34.501944, 136.7075",NOX,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,?????????,"35.836389, 137.935",SO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,????????????,"37.491389, 139.927222",NO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,?????????????,"33.1425, 129.781111",SO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,?????????????,"33.1425, 129.781111",NO,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,???????????,"35.724444, 140.209722",SO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,???????,"34.532778, 133.818611",NO2,japan-soramame,ppm,0.01,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,??????????????,"34.542222, 133.745833",NO2,japan-soramame,ppm,0.004,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,????????1769-1,"34.624722, 133.691944",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,????????2897,"34.582222, 133.71",NO2,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,????????,"40.506667, 141.494722",NO,japan-soramame,ppm,0.004,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,?????1-409,"34.986944, 136.999444",NO2,japan-soramame,ppm,0.003,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,???????????????????????,"36.381944, 139.041944",NOX,japan-soramame,ppm,0.003,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,???????????,"36.299167, 136.318333",NO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan,unknown,Good
JP,unknown,????????,"39.286944, 141.111389",NO2,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan,unknown,Good
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.28318, -1.783164",NO,EEA France,µg/m³,0.5,2024-03-11T11:30:00+05:30,France,unknown,Hazardous
FR,ATMO GRAND EST,NET-FR075A,"48.962223, 4.36",SO2,EEA France,µg/m³,0.3,2019-09-17T13:30:00+05:30,France,unknown,Hazardous
FR,ATMO NOUVELLE-AQUITAINE,NET-FR058A,"46.161632999999995, -1.211229",PM2.5,EEA France,µg/m³,5.5,2024-03-11T13:30:00+05:30,France,unknown,Good
